latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,buffer_soc_wh,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,v_cmd_mpc,v_cmd_corrected,driver_deviation,mpc_mode,driver_throttle_pct,driver_brake_pct,drive_phase,gas_glide_num,x_m,y_m,lap_distance_km,stop_label
25.489002856052316,51.44981145953839,75.2216617996206,0.0752216617996206,14737.472268859165,1261.9959691615154,10.9,329.8884291254663,-0.4796029821380367,False,1,75.2216617996206,14.433615453947766,27.52981035445274,0.0238751108790258,203.49241690942125,7.938462811072201,5.368663715846408,6.199848696253818,-7.433664808819875,0.0313476889057626,60.70677102630374,75.88346378287967,91.6466953899513,111.82966154439032,1.2246360566452735e-05,0.001098353197403,216.5042318092165,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-358.70824752532405,14.705351319417346,0.0752216617996206,
25.489041598240732,51.449786568297775,80.19022834457326,0.0801902283445732,8142.310404397323,938.0377032825436,10.7,329.92344087619966,-0.4480409676754743,False,1,80.19022834457326,15.082684020340585,27.585598056819325,-0.0297199737989695,202.5408798368917,0.0,5.383404692462072,6.199857772120135,-6.944475689177539,0.0569690848325168,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0011063019250994,226.24026030510876,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-361.2094463546928,19.010848202419467,0.0801902283445732,
25.48908066389497,51.4497615045556,85.19848969019499,0.0851984896901949,13348.63164226688,1201.0603822204732,10.5,329.9448935105888,-0.3959369908013082,False,1,85.19848969019499,15.737107081763648,27.51558008635916,0.0296966517650075,201.5771951458464,10.156253525749491,5.366633763046575,6.199871403707221,-6.136896067347299,0.0345734474718108,77.62644646253547,97.03305807816932,150.10043842859085,176.77826492065648,1.9804880904849505e-05,0.0011069941341355,236.05660622645473,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-363.7279790205483,23.35229248926495,0.0851984896901949,
25.489119768773257,51.44973643729584,90.21068423482237,0.0902106842348223,19413.291366606263,1448.425138411849,10.3,329.9596374949717,-0.3463093090187468,False,1,90.21068423482237,16.392044089236414,27.585598056819325,-0.0394964869978232,200.6081188663022,8.881784197001252e-16,5.384361026221561,6.199882822471494,-5.367692840618251,0.023893937581275,6.805814691274621e-15,8.507268364093274e-15,1.0008551016580325e-14,10.00000000000001,1.057739369116587e-06,0.0011199650835687,245.88066133854625,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-366.2468651519465,27.698095823013844,0.0902106842348223,
25.48915879910472,51.44971143266436,95.21257330121936,0.0952125733012193,9265.965401099444,1000.6721303014276,10.0,329.99055787531876,-0.304182973994003,False,1,95.21257330121936,17.045906867410178,27.492627039039924,0.0393162274402671,199.63634554177105,13.108984299386002,5.362158742349434,6.199891317111839,-4.714753448196689,0.0497237525592114,100.11122672323594,125.13903340404492,213.74893870155717,247.49882077950795,2.8441448605462688e-05,0.0011206566999712,255.68860301115265,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-368.75945807417423,32.03561461933482,0.0952125733012193,
25.489198020717215,51.44968633676197,100.23739534895142,0.1002373953489514,10372.541432594437,1058.7393541823812,9.9,330.0182664283564,-0.2456823308095795,False,1,100.23739534895142,17.702767517525622,27.585598056819325,-0.0495095738350528,198.6553304063139,0.0,5.385906883478707,6.1999012887857665,-3.808015498545508,0.0447199922193776,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0011393387683924,265.5415127628843,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-371.281222362568,36.39439085889839,0.1002373953489514,
25.48923731850344,51.44966122018104,105.27055940430684,0.1052705594043068,13576.73141345908,1211.2787006255107,9.8,330.0393977276401,-0.2052093494685481,False,1,105.27055940430684,18.361009674191862,27.4682766176548,0.0497783979879155,197.66780583063425,16.27549343648584,5.357420976402367,6.199906945837769,-3.1806971778022537,0.0338758099572907,124.18326550061614,155.22908187577016,281.8905504464081,323.2117227182312,3.819435682687546e-05,0.0011400350170359,275.41514511287795,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-373.80506453629937,40.76163243786742,0.1052705594043068,
25.489276412447087,51.44963625515982,110.27654227026912,0.1102765422702691,14058.758606508683,1232.5937303017688,9.7,330.0596985769052,-0.1805053435279116,False,1,110.27654227026912,19.015697048115065,27.585598056819325,-0.0558361333940986,196.680696140318,0.0,5.3869969659699475,6.199909899679508,-2.7977921657093736,0.032994376327512,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0011650403802056,285.23545572172594,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-376.31367721790775,45.10622058302195,0.1102765422702691,
25.489315318901077,51.44961143020159,115.25749175380577,0.1152574917538057,12252.128488085978,1150.6738370349992,9.7,330.0829822717346,-0.1608317018708401,False,1,115.25749175380577,19.667272102739418,27.454624902820743,0.0459791786315811,195.69358089217,16.364455955609873,5.355188848842822,6.199911981399763,-2.4928559885448416,0.0375008901223055,124.80000000000004,156.00000000000003,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0011657295767928,295.0090815410912,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-378.80821565468136,49.429972627945446,0.1152574917538057,
25.489354398765784,51.44958651801198,120.25946195366228,0.1202594619536622,18182.77200910417,1401.769201900577,9.7,330.0987017439752,-0.1435840145139666,False,1,120.25946195366228,20.321865986622655,27.562976583646297,0.009628955470404,194.69726346217465,10.90365114757165,5.382414651326953,6.199913609017889,-2.2255212140564087,0.0254691369593814,83.48252257132374,104.35315321415467,166.67744996648838,195.1971666294315,2.2012231004458257e-05,0.0011908996909566,304.82798979933983,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-381.3115195466874,53.772996152461744,0.1202594619536622,
25.48939345784903,51.44956163486175,125.25797696506774,0.1252579769650677,20032.64078223459,1471.348561731079,9.7,330.11296571978136,-0.1435840145139666,False,1,125.25797696506774,20.97445416894191,27.585598056819325,0.0436760524490496,193.6965148689376,16.286759455952247,5.388395565638635,6.199913609017889,-2.2255212140564087,0.023155208402287,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0012052646127766,314.61681253412866,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-383.81190541251925,58.113710191753285,0.1252579769650677,
25.489432524381503,51.44953676129324,130.25672406420057,0.1302567240642005,21894.409932847026,1538.2010019618965,9.7,330.1260160479604,-0.1312197731946989,False,1,130.25672406420057,21.625596732793326,27.687979669193425,0.0419304113248538,192.6905220760585,16.226536040832336,5.414151096598169,6.199914662300817,-2.0338784895340036,0.0213437821404503,124.80000000000004,156.00000000000003,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0012303020185218,324.3839509918999,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-386.31132845911,62.455252078541236,0.1302567240642005,
25.48947158592365,51.44951190400441,135.25417335036096,0.1352541733503609,21048.909858845527,1508.2081089025696,9.8,330.1395891901768,-0.1187655904493162,False,1,135.25417335036096,22.27421987241875,27.785888995334947,0.0401839143534359,191.6795128370587,16.169358485360355,5.438867572501811,6.199915627428751,-1.8408416005687964,0.0223584181557079,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0012552425486361,334.11329808628125,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-388.80911563989224,66.79623938037855,0.1352541733503609,
25.48951065706546,51.44948705423402,140.25216538182016,0.1402521653818201,15951.478672011128,1312.9462317966718,9.9,330.1575248597069,-0.1088245100961931,False,1,140.25216538182016,22.92068265610461,27.87940765381129,0.0386683520228731,190.66303202531392,16.115120004659808,5.462659025825386,6.199916328790693,-1.686757142795089,0.0297021732248657,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0012801000098325,343.81023984156917,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-391.30614732972936,71.13829351199622,0.1402521653818201,
25.48954985198423,51.449462143800986,145.26508300684372,0.1452650830068437,21086.705464637467,1509.561577405426,10.0,330.17109975923427,-0.0960743564652353,False,1,145.26508300684372,23.56694578861656,27.969371402917844,0.036989805912511,189.63804287791007,16.06328556790983,5.485497646210938,6.199917138651492,-1.4891326230843125,0.0226140719549584,124.80000000000004,156.00000000000003,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0013049497941426,353.50418682924845,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-393.8092747113718,75.49410322475894,0.1452650830068437,
25.489588965411908,51.44943729879503,150.2668929980463,0.1502668929980463,17239.845831821916,1364.9387275308975,10.0,330.18769071667157,-0.0989097296825091,False,1,150.2668929980463,24.20975623367496,28.054970163882327,0.0367863233033842,188.6097732400104,16.014274739040655,5.507369280255992,6.199916967269624,-1.5330802782166006,0.0278296877969261,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0013296668174546,363.1463435051244,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-396.3058276462016,79.8408566695735,0.1502668929980463,
25.489628119636563,51.44941244455349,155.27308237685511,0.1552730823768551,14706.21376611592,1260.6568981345793,10.1,330.20717030560945,-0.1073840582595858,False,1,155.27308237685511,24.85117696196981,28.139914000906693,0.0371419590789077,187.5749590845003,15.965933655146346,5.529196032983024,6.199916425335067,-1.66443046655686,0.0328221289176959,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0013543304040779,372.7676544295471,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-398.80330862041194,84.19214396397642,0.1552730823768551,
25.48966737495791,51.4493875457656,160.2912125189844,0.1602912125189844,13212.049849991216,1194.9000220340642,10.2,330.228847921048,-0.1412030642961727,False,1,160.2912125189844,25.492180999845782,28.22562332558583,0.0399878599363402,186.53191543459795,15.917451842161404,5.551316319299449,6.199913819214333,-2.188617074113129,0.0367569078189907,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0013789779683311,382.3827149976868,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-401.3052658380954,88.55466633594433,0.1602912125189844,
25.489706531254672,51.44936273156609,165.29559143232493,0.1652955914323249,12257.679435326614,1150.9344695638688,10.3,330.2521564359306,-0.1634664326282764,False,1,165.29559143232493,26.12942239004453,28.317358235630692,0.0416756275463114,185.48588887405597,15.865886791469396,5.575042841705549,6.199911716528361,-2.5336936272778634,0.0398767081961369,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.001403480853152,391.941335850668,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-403.79872318468097,92.90618390763596,0.1652955914323249,
25.48974561572948,51.44933798624668,170.28961976980594,0.1702896197698059,11300.487060454734,1105.0833828913903,10.3,330.2774253387184,-0.1882332162811072,False,1,170.28961976980594,26.763251468947296,28.412453044264034,0.0435897579922847,184.43611177824184,15.812784601880816,5.599720449211075,6.1999090163303645,-2.917572036985251,0.0435454105436313,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0014278525294984,401.4487720342094,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-406.28525910693475,97.2497197618683,0.1702896197698059,
25.489784750479828,51.44931323444771,175.28880209123434,0.1752888020912343,9013.885008475929,986.9666411057508,10.3,330.30903162922215,-0.2130236541681745,False,1,175.28880209123434,27.39556876381479,28.51167825255143,0.0454368610974407,183.3792324952906,15.757753578037631,5.625666350180214,6.199905932715451,-3.3018165432149744,0.0549737849612944,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0014521660754869,410.93353145722193,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-408.77244612914416,101.59884283762884,0.1752888020912343,
25.48982368315409,51.449288641986605,180.26059251438923,0.1802605925143892,7356.295116904886,891.6122756819556,10.3,330.3476529689795,-0.2130236541681745,False,1,180.26059251438923,28.0222007883362,28.61417814467803,0.044827105326978,182.3220680204602,15.70130715369024,5.6526889270587395,6.199905932715451,-3.3018165432149744,0.0678461954684887,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0014762610143249,420.33301182504306,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-411.2436220691101,105.92550879364236,0.1802605925143892,
25.48986263418964,51.44926407644788,185.2328017285724,0.1852328017285724,5677.28069281652,783.2793023815804,10.3,330.39788382721173,-0.2377748357544253,False,1,185.2328017285724,28.64666353498207,28.71495243101803,0.0466049245569248,181.25864806613347,15.646203875117187,5.679643781379591,6.199902473869982,-3.685451981044726,0.0885315209182071,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0015002725411832,429.6999530247311,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-413.7120927111013,110.25421527666444,0.1852328017285724,
25.48990189785614,51.44923936419962,190.2423996527129,0.1902423996527129,11590.780241886448,1119.1873769698857,10.2,330.42257552090825,-0.2550809066799875,False,1,190.2423996527129,29.2735697882992,28.820133338122428,0.0480513018676838,180.18088456931625,15.589102060319258,5.707104823351768,6.19989982981532,-3.953690174785981,0.0436818868441072,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0015243780245287,439.103546824488,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-416.19530547592393,114.61766506188088,0.1902423996527129,
25.489941145918294,51.44921468654446,195.248771173512,0.195248771173512,11377.951696578342,1108.864577338488,10.1,330.44773946631244,-0.2674576992029927,False,1,195.248771173512,29.897759784554697,28.92810864908073,0.048711086312795,179.09733586718684,15.53091511961938,5.73535864688119,6.199897824982637,-4.145526018908736,0.0448330292426784,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0015483790637264,448.46639676832046,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-418.67504214960206,118.97938070528362,0.195248771173512,
25.489980462335563,51.44918999118752,200.2626021676949,0.2002626021676949,16260.420796282831,1325.5995789736298,10.0,330.4653519512055,-0.279762126526794,False,1,200.2626021676949,30.52053761396087,29.03731891364757,0.0494521651010351,178.00556231931708,15.47250286213022,5.763796617926028,6.199895737732781,-4.336240039581323,0.0316084600891852,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.001572325802996,457.8080642094131,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-421.1565575883925,123.34869278916756,0.2002626021676949,
25.49001973659181,51.44916533997563,205.2701769047158,0.2052701769047158,20570.725086385493,1490.9781101952562,9.8,330.4792550202922,-0.2869305898706939,False,1,205.2701769047158,31.140191596015924,29.147634545341532,0.0496438777581576,176.90842604315242,15.413943773073871,5.792489499517462,6.199894478446249,-4.447348449591601,0.0251755589128601,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0015961524256615,467.1028739402389,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-423.6336371069857,127.71331943462526,0.2052701769047158,
25.49005894897142,51.44914074151667,210.26916953192708,0.210269169531927,22371.485884270816,1554.8692775265897,9.6,330.49202997680766,-0.2883680748952124,False,1,210.26916953192708,31.75644871686419,29.25777076077148,0.0492478090464161,175.80634100729583,15.355920438148694,5.821176930752643,6.199894222087942,-4.469628903443626,0.0233243594179869,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0016198484339315,476.34673075296286,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-426.1054157419832,132.07106960524868,0.210269169531927,
25.4900981746018,51.44911614753147,215.26921521373876,0.2152692152137387,25357.9291671304,1655.4015576249512,9.4,330.5033029341146,-0.2941366537651457,False,1,215.26921521373876,32.37053296208753,29.366643053901296,0.0492901144334133,174.69706919738496,15.298990735010625,5.849568217884081,6.199893180445053,-4.559039584493637,0.020730840695815,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.001643460891883,485.557994431313,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-428.5767448312874,136.43029236076862,0.2152692152137387,
25.490137407603257,51.44909156020603,220.26963934383383,0.2202696393438338,27903.509644297697,1736.504379663332,9.2,330.51354495990995,-0.2970151061039855,False,1,220.26963934383383,32.98239423370386,29.47521441744453,0.0490474496925611,173.58062393539123,15.242637208233484,5.877922769725232,6.199892652962101,-4.603654435382147,0.0189791695036347,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0016669878731735,494.7359135055579,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-431.04740471386015,140.79033427853074,0.2202696393438338,
25.49017661693405,51.44906699795555,225.26653734152907,0.225266537341529,24217.4960209786,1617.7487981139882,9.0,330.52534826745267,-0.2920722131754694,False,1,225.26653734152907,33.591586366890894,29.58277997126467,0.0480139693815829,172.45774618003952,15.18721365728338,5.9061267354676055,6.199893555595326,-4.527041580587642,0.022027784517989,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0016904122220981,503.87379550336345,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-433.5155449364645,145.14774562829734,0.225266537341529,
25.49021588253652,51.44904241227148,230.2700192942,0.2302700192942,28481.277426379835,1754.3902269408288,8.8,330.5353890495391,-0.2856925551250592,False,1,230.2700192942,34.19939290537488,29.687839507567976,0.0468934928919867,171.3260151315592,15.133469038239388,5.933698464699859,6.1998946982081895,-4.428159394593513,0.0188633929909455,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0017137832928335,512.9908935806233,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-435.9860398853008,149.51141056208294,0.2302700192942,
25.4902551264692,51.44901785019939,235.2702408661087,0.2352702408661087,26378.47534817811,1688.3843283780354,8.6,330.54622762345394,-0.2598574029700838,False,1,235.2702408661087,34.80468693739745,29.790023172565544,0.043849815718673,170.1875031588031,15.081559265578363,5.960605926181002,6.199899067356453,-4.027724175799731,0.0205075642902997,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.0017370577539365,522.0703040609618,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-438.45416218248266,153.87266728862238,0.2352702408661087,
25.49029438588869,51.44899328927878,240.2718969866614,0.2402718969866614,22824.19494621941,1570.522639851236,8.4,330.55875151539044,-0.2545255382490164,False,1,240.2718969866614,35.408151331158095,29.88528566141861,0.0428417940383979,169.04099340542652,15.033485210416202,5.985811079689825,6.199899917549327,-3.945082159010687,0.0238529141208541,124.8,156.0,283.6363636363636,325.1515151515151,3.84514960856469e-05,0.001760261862711,531.1222699673715,,True,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-440.9221687726541,158.23564509513966,0.2402718969866614,
25.490333631208244,51.44896874970367,245.2711348521026,0.2452711348521025,18779.506328575568,1424.5856096528291,8.3,330.5739696188054,-0.2347123365258236,False,1,245.2711348521026,36.009429719818115,29.978021103010775,-0.054440314760884,167.8872142692133,0.0,6.0104805648971835,6.199902922427836,-3.6379842528908,0.0291704977854571,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017833819163189,540.1414457972718,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-443.3880304588554,162.59705594802625,0.2452711348521025,
25.49037289427178,51.44894421425676,250.27187741339984,0.2502718774133998,16385.97729245359,1330.7076134991078,8.1,330.5914007944893,-0.2147647028271302,False,1,250.27187741339984,36.611142292952266,29.860094384253557,-0.0562302888229949,166.72510001049713,0.0,5.980113217990978,6.1999057018319075,-3.3288022640253994,0.0331689782357144,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017840183713964,549.1671343942841,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-445.8534773213909,166.96043872475713,0.2502718774133998,
25.490412113438843,51.44891972365392,255.26616522711043,0.2552661652271104,11461.701315845605,1112.9381014375572,7.9,330.61634093243737,-0.2125493865556567,False,1,255.26616522711043,37.214498797367426,29.737957506430167,-0.0563379775929514,165.55634434571252,0.0,5.94892780635209,6.199905995283227,-3.2944655400004703,0.0470321980514895,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017846565653248,558.2174819605115,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-448.3144180235757,171.31894319893303,0.2552661652271104,
25.490451467162035,51.44889517401975,260.2763487357436,0.2602763487357436,7535.495180079091,902.4068130315728,7.6,330.65431550111674,-0.1950098761438316,False,1,260.2763487357436,37.82227828119903,29.614689665440544,-0.0580134437160897,164.3755191124421,0.0,5.917878757629292,6.1999082112416835,-3.0226083309434135,0.0709454692146153,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017852994376126,567.3341742179855,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-450.7812904948384,175.69240116472778,0.2602763487357436,
25.490490802685983,51.44887067375669,265.2823322548957,0.2652823322548957,5780.556637048192,790.371547358343,7.4,330.7038898861855,-0.2032976802065275,False,1,265.2823322548957,38.43212351011611,29.487324466732645,-0.0571309329216411,163.1871502448509,0.0,5.886156833708286,6.199907187921534,-3.151066872000558,0.0916902519900487,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017859444949202,576.4818526517415,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-453.2432019058491,180.0638366120519,0.2652823322548957,
25.490530307796213,51.448846117671,270.3074344840217,0.2703074344840217,3703.538106334234,632.6374193767685,7.2,330.7813953290824,-0.212940867207606,False,1,270.3074344840217,39.046938178412354,29.360874698667423,-0.0563085703233705,161.98547482937693,0.0,5.8554943272609865,6.199905943647171,-3.3005333706145485,0.1418872107989386,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017865948085996,585.7040726761853,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-455.71072265823665,184.45411852215543,0.2703074344840217,
25.49056982960465,51.44882162901214,275.33081983615807,0.2753308198361581,2212.34948328087,488.9600015499576,7.2,330.910458936814,-0.2300886411628506,False,1,275.33081983615807,39.664181458229926,29.235752786805776,-0.0550360206526055,160.77523320062886,0.0,5.826602897315535,6.19990358863426,-3.5663184801238454,0.2355032572857205,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.001787247691117,594.9627218734488,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-458.1714680200105,188.84625613723105,0.2753308198361581,
25.49060900315401,51.44879748431276,280.3036332229963,0.2803036332229963,1667.3874775881106,424.487332961792,7.3,331.0797502082872,-0.2472460002092621,False,1,280.3036332229963,40.277794121653805,29.11417790962495,-0.0536534888112582,159.56813479437568,0.0,5.799721259518523,6.199901049850173,-3.832251840671651,0.3098807634817567,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017878967333885,604.1669118248069,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-460.597650577459,193.1996910247935,0.2803036332229963,
25.49064774327683,51.44877377253748,285.2133065780712,0.2852133065780712,1561.2911761560983,410.7602598621416,7.4,331.2609302320583,-0.2472460002092621,False,1,285.2133065780712,40.88610811185736,28.99668050530332,-0.0536084815979872,158.36733704165587,0.0,5.774218195317822,6.199901049850173,-3.832251840671651,0.3282726879856463,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017885401710447,613.2916216778602,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-462.9803307140121,197.5049583542123,0.2852133065780712,
25.4906872192685,51.44874979054058,290.2074628708445,0.2902074628708445,2254.2329056480207,493.5667100254519,7.5,331.3881380157201,-0.2673504471962888,False,1,290.2074628708445,41.5074279738434,28.876771653507447,-0.0508117665789161,157.13646250421758,0.0,5.746738409847836,6.199897842763583,-4.143863652085376,0.2254865189427086,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.0017891973655236,622.6114196076508,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-465.3901640965843,201.89200426050513,0.2902074628708445,
25.49072715102992,51.44872565924872,295.2530949170647,0.2952530949170647,8194.358544582474,941.0310393728,7.6,331.42330529786767,-0.288738870849521,False,1,295.2530949170647,42.137713430641185,28.761478350475425,-0.0474949693333929,155.88303147047563,-8.881784197001252e-16,5.718151054762156,6.199894155753062,-4.475376094796707,0.0615360389575823,0.0,0.0,0.0,10.0,1.057739369116586e-06,0.001789864043265,632.0657014596176,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-467.8149993985228,206.32970077035228,0.2952530949170647,
