latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,p_fc_out_w,p_supercap_w,supercap_voltage_v,supercap_energy_j,supercap_soc_frac,supercap_v_start,supercap_v_end,supercap_recharge_s,is_recharge,drive_phase,gas_glide_num,x_m,y_m,lap_distance_km,stop_label
25.488415852960205,51.45018741356243,0.0,0.0,1242.1002872317251,366.3741285301943,11.7,330.44049736846927,-0.8187942298030916,True,1,0.0,0.0,0.0,0.833,0.0,126.26381445432197,1.1408236746554135,6.1997121816939815,-12.69072140202742,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,45.536798306424664,20044.8,0.9,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-319.6091385424602,-50.16426473241442,0.0,stop-and-go 1
25.488456810871455,51.45016167989994,5.223524091758317,0.0052235240917583164,1525.8146332279932,406.066680406635,11.7,330.2495218245918,-0.8392799134999422,False,1,5.223524091758317,3.541394416043482,10.619933574831194,0.5964573938791705,216.5436088558898,90.45480305796256,2.977988669490856,6.199701653212912,-13.008212668084951,0.04505717043480155,266.84,333.54999999999995,392.7184460256241,446.3538289173601,0.0,0.0,53.12091624065223,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,446.3538289173601,45.49654187393717,20009.374784040207,0.8984094281627248,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-322.19498828993443,-45.61253013946268,0.0052235240917583164,
25.48849576814852,51.45013701273625,10.2014187964106,0.0102014187964106,2345.329891037917,503.4408321954021,11.8,330.12819465936525,-0.8411753765936891,False,1,10.2014187964106,5.0106050438862155,13.774691126544761,0.833,215.6479850221162,128.4923450784665,3.666917944700743,6.199700665905503,-13.037588856028016,0.049315323888292545,491.6506571059111,614.5633213823888,717.1344146403043,806.8160162670047,0.0,0.0,75.15907565829323,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,806.8160162670047,44.73398824987053,19344.25381248236,0.8685458787932093,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-324.6736707950638,-41.283130024509845,0.0102014187964106,
25.488534725538255,51.4501122241018,15.185423535453964,0.015185423535453964,3360.0949378534524,602.590445696919,11.9,330.04324985788315,-0.8411753765936891,False,1,15.185423535453964,6.167484951754133,17.24394259425907,0.833,214.74751974258245,129.35728851017814,4.527232634276815,6.199700665905503,-13.037588856028016,0.053944066023821215,619.6193492273668,774.5241865342084,923.5862279214447,1036.2069199127163,0.0,0.0,92.512274276312,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1036.2069199127163,43.61195721232855,18386.0271816031,0.825522053771691,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-327.16455930164614,-36.95371738862475,0.015185423535453964,
25.4885738405863,51.45008724963076,20.193905701219883,0.020193905701219882,4261.472153369187,678.6194373426551,11.9,329.9761251656322,-0.8576684402443792,False,1,20.193905701219883,7.132179669342653,20.136869113363527,0.833,213.8388123385951,129.888269569895,5.3097755184815485,6.199691981024477,-13.293200378402119,0.058002448791074385,726.539745469515,908.1746818368937,1110.841413308116,1244.2682370090176,0.0,0.0,106.98269504013979,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1244.2682370090176,42.36596803855186,17350.460729154776,0.7790257152098947,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-329.6741216173283,-32.606783869091416,0.020193905701219882,
25.488612910321496,51.4500622364867,25.19999877471134,0.025199998774711338,5701.379017303223,784.9399328660421,11.9,329.92599541997026,-0.8516365069275059,False,1,25.19999877471134,7.974341642384071,22.662344438120133,0.7722591073765083,212.92666311428962,121.11015290118287,6.038325568730874,6.199695176861246,-13.199716861093544,0.05491005119598526,762.4000000000001,953.0000000000001,1173.6453201970442,1314.0503557744935,0.0,0.0,119.61512463576106,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744935,41.00627551575387,16254.641439514511,0.7298240588862478,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-332.18756999565375,-28.264886057441785,0.025199998774711338,
25.488651915209797,51.45003721439266,30.200335127485587,0.030200335127485586,7781.435191896543,917.014746678196,11.8,329.8893149772072,-0.8485427460642819,False,1,30.200335127485587,8.733329556519703,24.772431622807918,0.7025826669233335,212.01164522307369,110.7941296111205,6.6900679870207735,6.199696807247363,-13.151769383969095,0.048072826934770205,762.4000000000001,953.0000000000001,1173.6453201970442,1314.0503557744935,0.0,0.0,130.99994334779555,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744935,39.66130698272262,15205.852958585034,0.6827340588445148,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-334.7019177138588,-23.930194810824688,0.030200335127485586,
25.488690850091363,51.45001220031393,35.19356512303047,0.035193565123030464,14407.925783183897,1247.806370914295,11.8,329.86949202717216,-0.8335768133093718,False,1,35.19356512303047,9.433904003754302,26.544392891467048,0.6506508850013468,211.09396994168472,103.39810788749632,7.285578187027736,6.199704610409958,-12.919825031512383,0.02981029135820533,762.4000000000001,953.0000000000001,1173.6453201970442,1314.0503557744935,0.0,0.0,141.50856005631454,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1314.0503557744935,38.37362612881104,14234.506761979772,0.6391211728618791,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-337.21546001251903,-19.60328355264066,0.035193565123030464,
25.488729896217265,51.44998709475425,40.20207593336746,0.040202075933367463,20363.717967204557,1483.4571429647626,11.8,329.8554394424393,-0.8109709434540017,False,1,40.20207593336746,10.093945913567476,28.090437561395564,0.5037053270088658,210.16946101926675,81.06532846132141,7.826024649624642,6.199716133786403,-12.569474105409387,0.02362011591896132,632.5445965379921,790.68074567249,946.2228778627551,1061.358753180839,0.0,0.0,151.40918870351214,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,1061.358753180839,37.11505284726312,13316.095762599629,0.5978850468121242,45.536798306424664,45.536798306424664,6.330564528549421,False,gas,1,-339.7381947838427,-15.264009488862797,0.040202075933367463,
25.488768982163656,51.44996194938349,45.21641503002024,0.04521641503002024,25215.022487357823,1650.7303918388366,11.8,329.84409372048543,-0.7794308177102502,False,1,45.21641503002024,10.723767617375527,29.232517931581658,-0.015046660368495852,209.23978430731898,0.0,8.237637164077357,6.199731682166538,-12.080654836538026,0.020658328516474495,0.0,0.0,0.0,10.0,0.0,0.0,160.8565142606329,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,0,0.0,10.0,36.12283107419965,12613.63627321325,0.5663450194510259,45.536798306424664,45.536798306424664,6.330564528549421,False,glide,0,-342.2649299753829,-10.92031009458583,0.04521641503002024,
